0	1.0	1.0174	25.412533333333332	
2	1.0	1.0174	25.412533333333332	
4	1.0	0.8478333333333333	21.177111111111113	
6	1.0	0.8478333333333333	21.177111111111113	
8	1.0	0.9326166666666666	23.294822222222223	
10	2.0	-0.011596471789534034	8.254569241947713	
12	2.0	0.03137814085407026	8.276890843810282	
14	2.0	0.02260912204709294	6.89487801584514	
16	2.0	0.058640281434863724	6.909742788974087	
18	2.0	0.0775264155966305	6.454390059379794	
20	2.0	0.11141644226492849	6.462845931995617	
22	2.0	0.13962960815026573	6.313034133508542	
24	2.0	0.17284986701424618	6.316585460189116	
26	2.0	0.2041512822777978	6.2664299155590895	
28	2.0	0.237062819712214	6.266733193001407	
30	2.0	0.2692449572720403	6.248763391003837	
32	2.0	0.3019005054837931	6.247637609161102	
34	2.0	0.33435063159068007	6.2409752178346105	
36	2.0	0.36710226061163514	6.24102093015927	
38	2.0	0.4000351031378227	6.2408535495255455	
40	2.0	0.4334162130641214	6.245050118755347	
42	2.0	0.46718522642316995	6.251147534341164	
44	2.0	0.5013197903996424	6.260013905758544	
46	2.0	0.5356860693980011	6.270157725856777	
48	2.0	0.5701628982067203	6.2811978918128295	
50	2.0	0.6045919506875368	6.291966761928253	
52	2.0	0.6388191241635249	6.301666829280492	
54	2.0	0.6726779289821797	6.30923840732185	
56	2.0	0.7060032833114421	6.313745187763261	
58	2.0	0.6557485265728523	6.305452618301171	
170	3.0	3.4040298607328823	8.85841096230795	
172	3.0	3.4496309910693994	8.870224725635689	
174	3.0	2.870653417247477	7.3906684174303905	
176	3.0	2.9076029861775616	7.399413104890731	
178	3.0	2.736168756612638	6.910442527124147	
180	3.0	2.7702351911997147	6.917086499816322	
182	3.0	2.735414489866646	6.7574457292891905	
184	3.0	2.7700506538392955	6.762736280724101	
186	3.0	2.7830635967704747	6.712431182847824	
188	3.0	2.82095049941233	6.717041917340261	
190	3.0	2.8537336480640025	6.703165582287796	
192	3.0	2.8969520397202224	6.707679727427039	
194	3.0	2.939608229895035	6.705956618290004	
196	3.0	2.9856784156776244	6.710090562296277	
198	3.0	3.0302933136636185	6.711674105463916	
200	3.0	3.0735757664560857	6.714540776414573	
202	3.0	3.1132243386061016	6.715863729111699	
204	3.0	3.150003136813611	6.7173604231344255	
206	3.0	3.1840998947403167	6.718604905858929	
208	3.0	3.216724193430873	6.720685993199942	
210	3.0	3.2488920908040892	6.723976969246507	
212	3.0	3.281581715797915	6.729068883080079	
214	3.0	3.3148177650980535	6.7356399496037875	
216	3.0	3.3484848285900735	6.743344280099884	
218	3.0	3.3821496854087947	6.751531707791177	
220	3.0	3.4153343437743175	6.759545565537049	
222	3.0	3.4477512679918285	6.766863201096243	
224	3.0	3.479710886243805	6.773446644990886	
226	3.0	3.5116630219330873	6.779362898663931	
228	3.0	3.5442568197549487	6.784840524479452	
230	3.0	3.578183336352795	6.790142081690015	
232	3.0	3.6137555488623536	6.7954869961133015	
234	3.0	3.6504891055906987	6.800929013412808	
236	3.0	3.6876872875955673	6.806488663283144	
238	3.0	3.724387599658478	6.812131248700858	
240	3.0	3.7595648759906397	6.817811860760545	
242	3.0	3.7926501511577517	6.82352489913846	
244	3.0	3.8239329488536167	6.829354524507418	
246	3.0	3.8539347428825455	6.835406463559361	
248	3.0	3.8834631700915505	6.841816363318425	
250	3.0	3.9133970008015964	6.848725275115227	
250	4.0	-1.3168684166666667	25.547158749999998	
252	3.0	3.944409057186906	6.856197263736008	
252	4.0	-1.3327372499999999	25.539574916666666	
254	3.0	3.9767649787703596	6.864173847358729	
254	4.0	-1.1092919722222223	21.28361108333333	
256	3.0	4.010628617446716	6.872561318890431	
256	4.0	-1.1225159999999998	21.27729122222222	
258	3.0	4.046028097560288	6.881225122368729	
258	4.0	-1.221014611111111	23.411592999999996	
260	3.0	4.082952443854301	6.890019535618891	
262	3.0	4.121154829121392	6.898806437956895	
264	3.0	4.16013363281358	6.907470898273857	
266	3.0	4.199293034966451	6.915902253820017	
268	3.0	4.237952284502051	6.923997571703992	
270	3.0	4.2754134800940085	6.931659183638256	
272	3.0	4.311360341302173	6.9389025193600276	
274	3.0	4.345932442589114	6.945869207626313	
276	3.0	4.379421188614064	6.9527452151963045	
278	3.0	4.412269935670495	6.9597585751691255	
280	3.0	4.444971017901463	6.967141156061946	
282	3.0	4.478029879027399	6.974887138436951	
284	3.0	4.511930747751223	6.982740271260706	
286	3.0	4.547160590419015	6.990354130265433	
288	3.0	4.584199301704344	6.997298813984819	
290	3.0	4.62348511225536	7.0031361168455435	
292	3.0	4.664655781863446	7.007807787538542	
294	3.0	4.706626361214236	7.011614964503593	
296	3.0	4.748020438153881	7.014998026512658	
298	3.0	4.787220697493275	7.018517148920641	
300	3.0	4.822606444997035	7.022752076670678	
302	3.0	4.853931631428807	7.027905997818027	
304	3.0	4.882096195177724	7.033860253734467	
306	3.0	4.908489405766076	7.040361759605269	
308	3.0	4.934882528591309	7.047050148387872	
310	3.0	4.96311241767276	7.053542587382483	
312	3.0	4.993875191842322	7.059711008217744	
314	3.0	5.0270020387637375	7.065623026099168	
316	3.0	5.0619257045590444	7.071435346644699	
318	3.0	5.097790624960898	7.077369903331249	
320	3.0	5.133671593810746	7.08364781575575	
322	3.0	5.169242717096467	7.090176075483828	
324	3.0	5.204585710223506	7.096653324442194	
326	3.0	5.2399884794552705	7.1026703944242735	
328	3.0	5.27587480086103	7.107748667343849	
330	3.0	5.3126935034538585	7.111439083402359	
332	3.0	5.350528292718796	7.113884855573775	
334	3.0	5.389246355055772	7.115576246502258	
336	3.0	5.428590865724704	7.117204396927299	
338	3.0	5.468232826957133	7.119576130811791	
340	3.0	5.507813693090277	7.123462600726384	
342	3.0	5.5470460450527215	7.128844891321299	
344	3.0	5.585678645679809	7.135291470990232	
346	3.0	5.623484266618566	7.142104840949521	
348	3.0	5.660247740151611	7.148449963663331	
350	3.0	5.695825442502564	7.15350940543389	
352	3.0	5.730520901057784	7.1571609338060425	
354	3.0	5.764850196634132	7.159603756226409	
356	3.0	5.799479157731015	7.161269979974894	
358	3.0	5.835144463991341	7.162698858965332	
360	3.0	5.872447007791675	7.164442751616559	
362	3.0	5.910888117974093	7.1666994452412425	
364	3.0	5.949503747831009	7.169525112966262	
366	3.0	5.986962598468459	7.172857483536531	
368	3.0	6.021778245809267	7.176587080968367	
370	3.0	6.0526300217550455	7.180581448607465	
372	3.0	6.079661629934958	7.184779205546374	
374	3.0	6.103568836868309	7.189139758016126	
376	3.0	6.125535821156969	7.193646220664161	
378	3.0	6.146930782366179	7.198288637184077	
380	3.0	6.169284724088707	7.203064954074943	
382	3.0	6.194189990238448	7.207975427517883	
384	3.0	6.223293192738466	7.21302294796251	
386	3.0	6.258261390285534	7.218211175752451	
388	3.0	6.208741591488457	7.210499187740196	
430	5.0	-3.0969186666666673	25.537437999999998	
432	5.0	-3.121188	25.535263333333337	
434	5.0	-2.598967555555556	21.279567333333333	
436	5.0	-2.619192	21.27775511111111	
438	5.0	-2.8600777777777777	23.407415333333333	
520	6.0	-3.9363071075701277	25.462908818067543	
522	6.0	-3.962012433515621	25.459904627308443	
524	6.0	-3.2994156951355365	21.216801081930083	
526	6.0	-3.320091910126818	21.21410806871346	
528	6.0	-3.1107981021391686	19.797961215910714	
530	6.0	-3.128696387567081	19.795226371872744	
532	6.0	-3.0693428847893	19.321311298774166	
534	6.0	-3.085095409766167	19.318533832155847	
536	6.0	-3.074443112452775	19.15872577883323	
538	6.0	-3.0881423753314166	19.156022303410513	
540	6.0	-3.0923270415009916	19.101063108438044	
542	6.0	-3.103981223496218	19.09855677201404	
544	6.0	-3.112103491357861	19.07863766800448	
546	6.0	-3.122674333536592	19.076118938336347	
548	6.0	-3.1323457243184323	19.06762232352588	
550	6.0	-3.143428374125699	19.064664101868885	
552	6.0	-3.1549376668976503	19.059521098744685	
554	6.0	-3.167436086089406	19.05638943769031	
556	6.0	-3.1803515801491287	19.053082718210764	
558	6.0	-3.1936277973636016	19.051387639196943	
560	6.0	-3.206832688331856	19.05095494116114	
562	6.0	-3.219826996424281	19.052347907678115	
564	6.0	-3.2325191025994218	19.054828951181406	
566	6.0	-3.2449282801286294	19.057919376434757	
568	6.0	-3.257089681479309	19.060706864488168	
570	6.0	-3.2690758055425113	19.062383273114524	
572	6.0	-3.2809754428384807	19.062510269960658	
574	6.0	-3.292902216784611	19.06126339386836	
