0	1.0	-11.205533333333333	27.855666666666664	
0	2.0	-5.150222370370371	29.189169925925924	
0	3.0	-6.440933333333334	14.060733333333333	
0	4.0	-5.117245980720092	13.025257866619384	
0	5.0	-7.372038845129045	13.769648956946407	
0	6.0	-6.861829979720123	13.924052709812416	
0	7.0	-5.554121453978085	12.5942797892626	
0	8.0	1.6018753081000392	7.166621380434067	
0	9.0	2.1517111021827193	7.393773370199535	
0	10.0	-1.9526597644373247	9.469053224585062	
2	1.0	-11.205533333333333	27.855666666666664	
2	2.0	-5.146533777777777	29.198043111111108	
2	3.0	-6.440933333333334	14.060733333333333	
2	4.0	-5.100349557793002	13.008945018362025	
2	5.0	-7.355326903397317	13.762850655324906	
2	6.0	-6.866145615427409	13.911161665621	
2	7.0	-5.553287903253861	12.582750174054231	
2	8.0	1.6130021060806758	7.149328065416605	
2	9.0	2.143970682584723	7.386227004945639	
2	10.0	-1.930180189548804	9.457992474111046	
4	1.0	-9.337944444444444	23.213055555555552	
4	2.0	-4.289085530864198	24.330963160493827	
4	3.0	-5.367444444444445	11.71727777777778	
4	4.0	-4.252485570646274	10.842039773949102	
4	5.0	-6.130934339977952	11.468584684027304	
4	6.0	-5.720592295613996	11.59335985907939	
4	7.0	-4.627873600601805	10.486363647879163	
4	8.0	1.3428185673473167	5.959313811793894	
4	9.0	1.787863281129577	6.155578091479285	
4	10.0	-1.6107070132572545	7.882256991054341	
6	1.0	-9.337944444444444	23.213055555555552	
6	2.0	-4.2860117037037035	24.33835748148148	
6	3.0	-5.367444444444445	11.71727777777778	
6	4.0	-4.242511026288927	10.827874850642594	
6	5.0	-6.1176495739973795	11.457567247438929	
6	6.0	-5.719736789392332	11.580752547754392	
6	7.0	-4.6273492081540795	10.475508003661405	
6	8.0	1.349853836125021	5.945396107877806	
6	9.0	1.784580109633577	6.147957006022966	
6	10.0	-1.5938140874173696	7.871148532890365	
8	1.0	-10.271738888888889	25.53436111111111	
8	2.0	-3.998351325102881	22.72043409053498	
8	3.0	-5.904188888888889	12.889005555555556	
8	4.0	-3.9574690120900375	10.096561192092386	
8	5.0	-5.702267569025634	10.68154864817956	
8	6.0	-5.3333765401742035	10.798905027614182	
8	7.0	-4.31845794873612	9.768983180167021	
8	8.0	1.2620258366912884	5.540763693394751	
8	9.0	1.6669008817833912	5.7318897203122745	
8	10.0	-1.4788016084372455	7.337300564282498	
10	2.0	-3.9954834567901236	22.727333012345678	
10	4.0	-3.9530335816854194	10.082615026537951	
10	5.0	-5.691077431552128	10.664893092411992	
10	6.0	-5.326931753952122	10.784748972406584	
10	7.0	-4.317474964235029	9.757004600760256	
10	8.0	1.2658096149108067	5.52825323687554	
10	9.0	1.6682671156319338	5.7228602371560795	
10	10.0	-1.4652662358137498	7.3238733044197835	
10	11.0	-6.167000000000001	14.824599999999998	
12	2.0	-3.8977544417009606	22.19245691906721	
12	4.0	-3.8576074821642354	9.829478657681392	
12	5.0	-5.546370449547472	10.392309485710491	
12	6.0	-5.19089952815171	10.513702735346547	
12	7.0	-4.213099583435674	9.512591737419399	
12	8.0	1.2374764766657431	5.385491823989166	
12	9.0	1.632649829855577	5.577151091200946	
12	10.0	-1.4193800772282177	7.135137541553914	
12	11.0	-6.167000000000001	14.824599999999998	
14	2.0	-3.8949562633744854	22.199188263374484	
14	4.0	-3.8558037827045637	9.815396150754674	
14	5.0	-5.536935958622068	10.372711368163673	
14	6.0	-5.180984547725499	10.498306795575552	
14	7.0	-4.210541774810136	9.499235890322113	
14	8.0	1.2394834350339956	5.373322516672755	
14	9.0	1.63757397791944	5.5666974941178715	
14	10.0	-1.4074140613915747	7.11887298211181	
14	11.0	-5.139166666666667	12.353833333333332	
16	2.0	-3.860537702789209	22.02532793598537	
16	4.0	-3.823145116968931	9.721586929477304	
16	5.0	-5.483564021546716	10.268460512997299	
16	6.0	-5.127917128103722	10.397263858724138	
16	7.0	-4.172486235796423	9.40802970918409	
16	8.0	1.2308862564326206	5.3175185159094935	
