0	1	1.5261	38.1188	
1	2	-0.0495	12.3631	
1	1	1.5261	38.1188	
2	2	0.262469	12.477089	
4	2	0.892575	12.485783	
5	2	1.222994	12.588244	
6	2	1.5432	12.633252	
17	3	5.071127	13.278153	
18	3	5.400108	13.351365	
19	3	5.770089	13.396263	
20	3	6.224191	13.433062	
21	3	6.551006	13.451401	
22	3	6.882773	13.531806	
23	3	7.203361	13.588286	
24	3	7.569943	13.643302	
25	4	-1.963401	38.326426	
25	3	7.864097	13.705268	
26	4	-2.058614	38.280923	
26	3	8.206414	13.790159	
27	3	8.594212	13.8726	
28	3	8.923032	13.940871	
29	3	9.277539	14.014078	
30	3	9.682976	14.047384	
31	3	9.942748	14.112174	
32	3	10.289772	14.170498	
33	3	10.643209	14.228352	
34	3	11.033594	14.245001	
35	3	11.407791	14.31192	
36	3	11.750855	14.328861	
37	3	12.121293	14.361014	
38	3	12.339143	14.406167	
39	3	12.679046	14.457611	
43	5	-4.627176	38.307788	
44	5	-4.772792	38.29474	
52	6	-5.884824	38.196507	
53	6	-6.063068	38.172077	
54	6	-6.198481	38.145362	
55	6	-6.301198	38.119697	
56	6	-6.430553	38.098533	
57	6	-6.551612	38.128943	
58	6	-6.670825	38.104333	
59	6	-6.801783	38.094956	
60	6	-6.936057	38.099308	
61	6	-7.131069	38.076857	
62	6	-7.216204	38.118645	
63	6	-7.349102	38.11523	
70	7	-8.266919	38.112594	
71	7	-8.407141	38.23756	
72	7	-8.549428	38.249898	
73	7	-8.683147	38.219359	
74	7	-8.76645	38.285108	
75	7	-8.930936	38.262773	
76	7	-9.060474	38.291508	
77	7	-9.198942	38.451316	
