0	1.0	1.011090601633425	25.416563154502295
2	1.0	1.0218126981293083	25.39183427423082
4	1.0	0.8298516660094348	21.13391092054623
6	1.0	0.8590846153208503	21.189606943056802
8	1.0	0.9197047779693511	23.27558125904392
10	2.0	-0.008602590605035475	8.23794253003039
12	2.0	0.04357308428446942	8.231223004230824
14	2.0	0.0015571140871403523	6.8662598866441655
16	2.0	0.06605873582237347	6.899341059315209
18	2.0	0.06863841279702246	6.443891379214429
20	2.0	0.10434027168734722	6.467961679621525
22	2.0	0.12781085865693542	6.309962014560784
24	2.0	0.1604227266244708	6.3168524341717545
26	2.0	0.21146841500291128	6.272633264799195
28	2.0	0.23101073771729957	6.283172957239238
30	2.0	0.26655204380860736	6.302374183805848
32	2.0	0.29655670979472853	6.20571943058861
34	2.0	0.34345534804766553	6.199505593247769
36	2.0	0.3956212236105668	6.222090594266718
38	2.0	0.410849850702564	6.2537290003013695
40	2.0	0.44587264789600634	6.215130011581823
42	2.0	0.47269381931517845	6.263504605680253
44	2.0	0.5021520773539266	6.284556074176703
46	2.0	0.5233664701575413	6.3069893358651425
48	2.0	0.5627191894237663	6.249688147461743
50	2.0	0.6243720324539154	6.312967109899001
52	2.0	0.6288220196531941	6.2711175358318405
54	2.0	0.6775211701524911	6.210308367607004
56	2.0	0.7083054646727455	6.329323561007273
58	2.0	0.6410273751061182	6.328624602764505
170	3.0	3.397068160932346	8.87870071257152
172	3.0	3.4438360623047273	8.8483244310862
174	3.0	2.862488577635212	7.3650806117798355
176	3.0	2.9011526414656	7.384762100933578
178	3.0	2.756815349052822	6.911296687590653
180	3.0	2.791117153606588	6.920115166696445
182	3.0	2.7282005383425267	6.788826542720521
184	3.0	2.7528404231178953	6.80163396355539
186	3.0	2.779654627226713	6.726931375921765
188	3.0	2.8240583507867023	6.71894919196892
190	3.0	2.8595091637669996	6.655498346927046
192	3.0	2.9001072432471915	6.862268473634418
194	3.0	2.953346062572748	6.691647468273701
196	3.0	2.9797606317348992	6.727886922221836
198	3.0	3.0124558835776902	6.683775328863244
200	3.0	3.065667847720461	6.696860251254397
202	3.0	3.115249587954333	6.701108699084756
204	3.0	3.1454518128834854	6.653584196033153
206	3.0	3.181689095807459	6.703809246034151
208	3.0	3.2184108134553746	6.769609419645816
210	3.0	3.2523985035299785	6.756023884619938
212	3.0	3.279673686077939	6.695519677226217
214	3.0	3.3147884332523563	6.720585980121868
216	3.0	3.3527615619517266	6.630534192511933
218	3.0	3.3820189869952673	6.699479784624979
220	3.0	3.4258713159157805	6.779937543527098
222	3.0	3.455156710512908	6.808744754880681
224	3.0	3.479389781100176	6.748491172240076
226	3.0	3.5261747795038287	6.795741728747957
228	3.0	3.5661451001783586	6.777561837695554
230	3.0	3.590591763309454	6.767712517258386
232	3.0	3.610079072762215	6.818733862556666
234	3.0	3.6584034522099764	6.7388799205406125
236	3.0	3.6746752845641466	6.849794215192682
238	3.0	3.7244822323966247	6.798293903833242
240	3.0	3.7555662483388774	6.814712576427372
242	3.0	3.797196085218258	6.796440984006673
244	3.0	3.8059513872550643	6.818041141736795
246	3.0	3.8439255978167366	6.818596799479627
248	3.0	3.892455523588007	6.82943706142598
250	3.0	3.8942329862926632	6.850654521606966
250	4.0	-1.3177938673675211	25.525787106062285
252	3.0	3.95229899269539	6.896543799555559
252	4.0	-1.3015705763791414	25.532989015086212
254	3.0	3.9751495630339897	6.85558134277166
254	4.0	-1.1063688439701445	21.31664902881843
256	3.0	4.008656724181429	6.872488165612621
256	4.0	-1.1094571456953894	21.260020699703208
258	3.0	4.065826161060291	6.866802137949771
258	4.0	-1.220830236440594	23.44522660731415
260	3.0	4.0819541656188205	6.919230937629903
262	3.0	4.114578605984455	6.911867868658248
264	3.0	4.154992976760942	6.942260438153228
266	3.0	4.195077648114495	6.900709082995815
268	3.0	4.2483114661396435	6.956634710834257
270	3.0	4.283202325940244	6.956278804609425
272	3.0	4.311952012023924	6.92455199827977
274	3.0	4.355800599755507	6.881506887569854
276	3.0	4.3855752503623275	6.954828703080842
278	3.0	4.426992016611158	6.9310921298971415
280	3.0	4.449366471220912	7.006002770008086
282	3.0	4.4724194223675875	7.018531031754006
284	3.0	4.498035200355279	7.026779442053262
286	3.0	4.559981161054531	7.01138352029456
288	3.0	4.5999382185392825	7.0299130918698935
290	3.0	4.618862903926166	7.050764705615605
292	3.0	4.673506379125195	6.987918853264825
294	3.0	4.708033381846787	6.9834257046105845
296	3.0	4.7595259174424305	7.054922633439197
298	3.0	4.783618957690832	7.038330740994028
300	3.0	4.837201454750148	7.072731586034751
302	3.0	4.8646256898841465	7.08275374684347
304	3.0	4.877776987352321	7.055881008511605
306	3.0	4.906561487856874	7.060574068609421
308	3.0	4.937639569401323	6.9910303741563755
310	3.0	4.949129221613797	7.025551594652905
312	3.0	4.980568886558626	7.091400251373419
314	3.0	5.0617144203664886	7.101421992958035
316	3.0	5.05946748182404	7.014797186109046
318	3.0	5.093071416747542	7.137236767715009
320	3.0	5.130682067874682	7.043385890839835
322	3.0	5.156418354848133	7.176729442660741
324	3.0	5.20399983833159	7.068343892093903
326	3.0	5.250869240534126	7.099317780853521
328	3.0	5.279439759892659	7.05119876988719
330	3.0	5.317986821546027	7.159600322793336
332	3.0	5.35116797474756	7.155056280950917
334	3.0	5.392573421610235	7.146050726175168
336	3.0	5.431828190658723	7.10206052605614
338	3.0	5.475732274062753	7.131459811911194
340	3.0	5.506893561109618	7.049686685052563
342	3.0	5.548404088675213	7.096057385231639
344	3.0	5.603755344498653	7.120611302742595
346	3.0	5.635713120214398	7.125150007445623
348	3.0	5.6713126169801304	7.092497750203771
