0	1.0	-1.298322064358911	17.298052168603633
0	2.0	-1.806436961595747	17.50041508274992
0	3.0	-0.8057893157653742	16.705108241860003
0	4.0	-2.395208325910421	14.815478000146078
0	5.0	-0.918967281519054	3.9694229572742996
0	6.0	-0.6035417097167056	4.52857327899349
2	1.0	-1.2925329306548285	17.280061342500233
2	2.0	-1.8036812633670487	17.50052914715662
2	3.0	-0.8022834477730726	16.644710629332074
2	4.0	-2.3851108450914307	14.800424963499754
2	5.0	-0.8799663527883909	3.9124888784078573
2	6.0	-0.582263241463287	4.516907830374063
4	1.0	-1.076579266974864	14.429219469167602
4	2.0	-1.5052425862613334	14.581532932965834
4	3.0	-0.6761368160819575	13.90076891573111
4	4.0	-1.9772606033658569	12.307779870086005
4	5.0	-0.7345697266721926	3.2590180603013086
4	6.0	-0.4828249885379568	3.756843618587663
6	1.0	-1.069556622959539	14.401857140051286
6	2.0	-1.4923539611419532	14.550412192198745
6	3.0	-0.6701132795179794	13.891008788608099
6	4.0	-1.9681982760085457	12.332429959915045
6	5.0	-0.7080739374156618	3.236795790707537
6	6.0	-0.47188347193091845	3.772545167769542
8	1.0	-1.1857575922216523	15.857944530931405
8	2.0	-1.6453630255480012	16.049157401097165
8	3.0	-0.6170562291953428	12.97348529402304
8	4.0	-1.831513412901971	11.466818864334478
8	5.0	-0.6672975413523067	3.060465427217653
8	6.0	-0.43908539079617853	3.5108144098107075
10	3.0	-0.6066141574009006	12.913787421104262
10	4.0	-1.81562658222346	11.447320817383586
10	5.0	-0.6655558517523958	3.06135142002138
10	6.0	-0.4153760464398636	3.4723908410949313
12	3.0	-0.604587555296486	12.572754947408507
12	4.0	-1.7859670328251862	11.183107566820913
12	5.0	-0.6312914543297056	2.9440489703939363
12	6.0	-0.395023433217385	3.3938940042694665
14	3.0	-0.6028691819709134	12.595757061325534
14	4.0	-1.770362458337904	11.132221749174661
14	5.0	-0.6271812675003067	2.9838370254348012
14	6.0	-0.38924898740515923	3.368856818439027
